date, pm10, o3, no2, so2, co
2015/11/16, 29, 22, 14, 16, 
2015/11/17, 26, 24, 9, 14, 
2015/11/18, 9, 26, 8, 12, 
2015/11/19, 7, 25, 12, 21, 
2015/11/20, 8, 25, 9, 12, 
2015/11/21, 4, 22, 8, 9, 
2015/11/22, 5, 18, 18, 24, 
2015/11/23, 9, 10, 25, 28, 
2015/11/24, 14, 15, 21, 28, 
2015/11/25, 10, 7, 17, 21, 
2015/11/26, 16, 4, 19, 21, 
2015/11/27, 19, 17, 11, 14, 
2015/11/28, 16, 30, 4, 5, 
2015/11/29, 4, 31, 6, 11, 
2015/11/30, 3, 30, 8, 13, 
2015/12/1, 4, 20, 17, 24, 
2015/12/2, 8, 16, 15, 20, 
2015/12/3, 15, 14, 24, 30, 
2015/12/4, 16, 13, 19, 23, 
2015/12/5, 19, 17, 17, 18, 
2015/12/6, 12, 6, 23, 27, 
2015/12/7, 10, 4, 22, 24, 
2015/12/8, 22, 7, 25, 30, 
2015/12/9, 23, 5, 21, 24, 
2015/12/10, 14, 19, 29, 36, 
2015/12/11, 17, 27, 14, 20, 
2015/12/12, 14, 19, 17, 17, 
2015/12/13, 12, 8, 22, 25, 
2015/12/14, 19, 6, 29, 36, 
2015/12/15, 19, 10, 24, 29, 
2015/12/16, 22, 15, 22, 30, 
2015/12/17, 13, 3, 24, 30, 
2015/12/18, 15, 1, 20, 22, 
2015/12/19, 23, 1, 16, 18, 
2015/12/20, 27, 17, 20, 25, 
2015/12/21, 19, 23, 20, 27, 
2015/12/22, 8, 19, 19, 20, 
2015/12/23, 14, 20, 19, 22, 
2015/12/24, 15, 22, 13, 14, 
2015/12/25, 10, 15, 21, 24, 
2015/12/26, 9, 8, 24, 31, 
2015/12/27, 12, 5, 21, 23, 
2015/12/28, 18, 2, 23, 27, 
2015/12/29, 21, 6, 13, 13, 
2015/12/30, 33, , , , 
2016/1/1, 76, 9, 8, , 
2016/1/2, 27, 11, 12, 12, 
2016/1/3, 15, 24, 12, 15, 
2015/7/1, 20, 57, 15, 17, 
2015/7/2, 22, 51, 18, 21, 
2015/7/3, 25, 81, 14, 11, 
2015/7/4, 27, 60, 9, 7, 
2015/7/5, 28, 50, 12, 15, 
2015/7/6, 28, 49, 18, 23, 
2015/7/7, 30, 39, 12, 16, 
2015/7/8, 24, 30, 9, 11, 
2015/7/9, 13, 45, 12, 12, 
2015/7/10, 11, 59, 14, 12, 
2015/7/11, 14, 69, 11, 5, 
2015/7/12, 19, 27, 11, 16, 
2015/7/13, 16, 35, 13, 15, 
2015/7/14, 18, 43, 10, 11, 
2015/7/15, 17, 67, 14, 17, 
2015/7/16, 17, 61, 18, 22, 
2015/7/17, 20, 49, 7, 9, 
2015/7/18, 17, 48, 10, 5, 
2015/7/19, 19, 36, 10, 13, 
2015/7/20, 17, 42, 14, 15, 
2015/7/21, 15, 51, 24, 23, 
2015/7/22, 18, 37, 9, 12, 
2015/7/23, 19, 53, 9, 11, 
2015/7/24, 14, 37, 5, 5, 
2015/7/25, 13, 45, 4, 4, 
2015/7/26, 8, 29, 8, 10, 
2015/7/27, 9, 30, 8, 10, 
2015/7/28, 8, 30, 9, 13, 
2015/7/29, 9, 39, 9, 11, 
2015/7/30, 7, 46, 11, 13, 
2015/7/31, 10, 39, 10, 11, 
2015/8/1, 15, 44, 7, 6, 
2015/8/2, 16, 48, 12, 14, 
2015/8/3, 13, 54, 15, 20, 
2015/8/4, 16, 56, 9, 11, 
2015/8/5, 17, 68, 18, 19, 
2015/8/6, 18, 70, 16, 14, 
2015/8/7, 19, 83, 16, 7, 
2015/8/8, 23, 72, 7, 7, 
2015/8/9, 19, 68, 9, 11, 
2015/8/10, 18, 69, 9, 10, 
2015/8/11, 26, 66, 18, 15, 
2015/8/12, 28, 67, 21, 17, 
2015/8/13, 29, 74, 8, 10, 
2015/8/14, 28, 43, 4, 4, 
2015/8/15, 18, 25, 3, 4, 
2015/8/16, 8, 20, 9, 12, 
2015/8/17, 6, 34, 10, 11, 
2015/8/18, 10, 23, 11, 14, 
2015/8/19, 15, 30, 11, 14, 
2015/8/20, 18, 34, 12, 15, 
2015/8/21, 17, 49, 12, 7, 
2015/8/22, 16, 45, 7, 7, 
2015/8/23, 16, 36, 10, 11, 
2015/8/24, 18, 27, 10, 13, 
2015/8/25, 10, 33, 12, 11, 
2015/8/26, 8, 43, 17, 17, 
2015/8/27, 12, 41, 15, 18, 
2015/8/28, 14, 47, 9, 9, 
2015/8/29, 16, 58, 18, 9, 
2015/8/30, 19, 56, 20, 16, 
2015/8/31, 21, 46, 16, 19, 
2015/9/1, 18, 22, 9, 13, 
2015/9/2, 19, 15, 12, 15, 
2015/9/3, 12, 32, 12, 16, 
2015/9/4, 11, 28, 8, 9, 
2015/9/5, 8, 29, 4, 4, 
2015/9/6, 8, 23, 10, 12, 
2015/9/7, 8, 26, 9, 11, 
2015/9/8, 10, 29, , , 
2015/9/9, 10, 23, 4, 4, 
2015/9/10, 13, 31, 8, 9, 
2015/9/11, 15, 41, 6, 7, 
2015/9/12, 14, 38, 6, 6, 
2015/9/13, 12, 20, 8, 9, 
2015/9/14, 11, 27, 7, 8, 
2015/9/15, 8, 26, , , 
2015/9/16, 9, 27, 1, 1, 
2015/9/17, 13, 22, , , 
2015/9/18, 12, 27, , , 
2015/9/19, 8, 26, 1, 1, 
2015/9/20, 8, 35, 1, 1, 
2015/9/21, 9, 26, 12, 17, 
2015/9/22, 11, 20, 14, 17, 
2015/9/23, 10, 12, 16, 21, 
2015/9/24, 7, 21, 18, 18, 
2015/9/25, 14, 26, 13, 12, 
2015/9/26, 18, 28, 5, 5, 
2015/9/27, 14, 22, 10, 13, 
2015/9/28, 9, 26, 9, 9, 
2015/9/29, 10, 25, 7, 9, 
2015/9/30, 13, 21, 10, 13, 
2015/4/1, 6, 29, 8, 12, 
2015/4/2, 7, 35, 7, 7, 
2015/4/3, 8, 29, 8, 8, 
2015/4/4, 7, 33, 4, 4, 
2015/4/5, 9, 31, 13, 10, 
2015/4/6, 10, 26, 16, 20, 
2015/4/7, 11, 32, 19, 20, 
2015/4/8, 14, 28, 23, 18, 
2015/4/9, 24, 45, 23, 21, 
2015/4/10, 22, 45, 13, 8, 
2015/4/11, 20, 40, 9, 8, 
2015/4/12, 13, 35, 16, 16, 
2015/4/13, 13, 32, 13, 16, 
2015/4/14, 16, 35, 17, 21, 
2015/4/15, 12, 39, 20, 23, 
2015/4/16, 13, 32, 16, 20, 
2015/4/17, 20, 35, 5, 5, 
2015/4/18, 16, 39, 9, 6, 
2015/4/19, 10, 38, 19, 21, 
2015/4/20, 14, 33, 23, 21, 
2015/4/21, 21, 39, 17, 18, 
2015/4/22, 21, 32, 12, 16, 
2015/4/23, 21, 44, 16, 18, 
2015/4/24, 19, 45, 14, 11, 
2015/4/25, 15, 40, 6, 5, 
2015/4/26, 11, 34, 17, 21, 
2015/4/27, 9, 28, 10, 14, 
2015/4/28, 11, 33, 10, 11, 
2015/4/29, 13, 31, 16, 19, 
2015/4/30, 15, 28, 9, 10, 
2015/5/1, 10, 17, 8, 5, 
2015/5/2, 6, 17, 10, , 
2015/5/3, 8, 21, 11, , 
2015/5/4, 7, 25, 14, 20, 
2015/5/5, 10, 24, 14, 20, 
2015/5/6, 10, 35, 14, 17, 
2015/5/7, 5, 36, 16, 18, 
2015/5/8, 6, 31, 10, 11, 
2015/5/9, 8, 38, 6, 5, 
2015/5/10, 6, 37, 15, 15, 
2015/5/11, 7, 40, 21, 26, 
2015/5/12, 9, 37, 14, 18, 
2015/5/13, 12, 40, 7, 6, 
2015/5/14, 14, 19, 15, 17, 
2015/5/15, 10, 42, 10, 8, 
2015/5/16, 17, 33, 4, 4, 
2015/5/17, 11, 37, 15, 17, 
2015/5/18, 9, 28, 19, 24, 
2015/5/19, 10, 21, 18, 26, 
2015/5/20, 9, 20, 14, 18, 
2015/5/21, 10, 30, 14, 16, 
2015/5/22, 16, 26, 11, 13, 
2015/5/23, 17, 35, 6, 7, 
2015/5/24, 12, 32, 8, 9, 
2015/5/25, 10, 25, 13, 17, 
2015/5/26, 12, 24, 12, 14, 
2015/5/27, 13, 39, 16, 17, 
2015/5/28, 15, 38, 16, 17, 
2015/5/29, 14, 35, 7, 5, 
2015/5/30, 16, 34, 7, 6, 
2015/5/31, 11, 35, 12, 15, 
2015/6/1, 10, 33, 12, 16, 
2015/6/2, 12, 42, 14, 13, 
2015/6/3, 13, 52, 9, 7, 
2015/6/4, 16, 50, 10, 12, 
2015/6/5, 19, 72, 10, 6, 
2015/6/6, 21, 63, 5, 4, 
2015/6/7, 16, 33, 12, 17, 
2015/6/8, 12, 23, 9, 13, 
2015/6/9, 16, 25, 8, 10, 
2015/6/10, 17, 32, 11, 13, 
2015/6/11, 19, 64, 15, 18, 
2015/6/12, 20, 42, 12, 10, 
2015/6/13, 17, 38, 7, 7, 
2015/6/14, 16, 34, 18, 24, 
2015/6/15, 17, 33, 11, 13, 
2015/6/16, 20, 35, 13, 14, 
2015/6/17, 17, 29, 15, 16, 
2015/6/18, 17, 26, 9, 12, 
2015/6/19, 14, 24, 6, 7, 
2015/6/20, 11, 26, 6, 5, 
2015/6/21, 9, 24, 9, 12, 
2015/6/22, 9, 31, 8, 10, 
2015/6/23, 7, 32, 10, 12, 
2015/6/24, 8, 38, 17, 16, 
2015/6/25, 11, 49, 17, 16, 
2015/6/26, 15, 35, 14, 12, 
2015/6/27, 17, 42, 5, 4, 
2015/6/28, 15, 41, 17, 19, 
2015/6/29, 13, 54, 19, 18, 
2015/6/30, 17, 62, 16, 15, 
2015/1/1, 74, 24, 16, 18, 
2015/1/2, 39, 22, 14, 20, 
2015/1/3, 9, 24, 5, 7, 
2015/1/4, 6, 21, 17, 24, 
2015/1/5, 9, 11, 21, 22, 
2015/1/6, 11, 8, 25, 29, 
2015/1/7, 15, 30, 18, 23, 
2015/1/8, 12, 26, 7, 10, 
2015/1/9, 7, 25, 2, 3, 
2015/1/10, 4, 28, 4, 5, 
2015/1/11, 3, 27, 14, 18, 
2015/1/12, 5, 12, 26, 30, 
2015/1/13, 11, 21, 15, 17, 
2015/1/14, 11, 7, 22, 26, 
2015/1/15, 9, 1, 27, 32, 
2015/1/16, 18, 8, 19, 22, 
2015/1/17, 25, 16, 12, 13, 
2015/1/18, 10, 14, 15, 20, 
2015/1/19, 11, 3, 23, 26, 
2015/1/20, 22, 13, 13, 13, 
2015/1/21, 30, 7, 14, 18, 
2015/1/22, 32, 2, 15, 17, 
2015/1/23, 30, 4, 12, 13, 
2015/1/24, 23, 18, 12, 13, 
2015/1/25, 18, 23, 17, 24, 
2015/1/26, 10, 19, 15, 20, 
2015/1/27, 10, 17, 19, 25, 
2015/1/28, 13, 26, 16, 23, 
2015/1/29, 7, 24, 17, 17, 
2015/1/30, 7, 24, 14, 18, 
2015/1/31, 6, 21, 12, 12, 
2015/2/1, 12, 21, 14, 20, 
2015/2/2, 8, 15, 21, 26, 
2015/2/3, 9, 8, 33, 37, 
2015/2/4, 28, 22, 14, 15, 
2015/2/5, 31, 22, 9, 11, 
2015/2/6, 35, 24, 13, 14, 
2015/2/7, 32, 27, 9, 8, 
2015/2/8, 31, 22, 14, 18, 
2015/2/9, 12, 20, 19, 24, 
2015/2/10, 16, 9, 18, 21, 
2015/2/11, 25, 4, 19, 23, 
2015/2/12, 26, 4, 22, 26, 
2015/2/13, 23, 6, 19, 20, 
2015/2/14, 27, 19, 11, 11, 
2015/2/15, 37, 9, 22, 26, 
2015/2/16, 41, 4, 25, 29, 
2015/2/17, 38, 8, 14, 18, 
2015/2/18, 30, 7, 26, 31, 
2015/2/19, 36, 29, 30, 30, 
2015/2/20, 33, 21, 26, 26, 
2015/2/21, 26, 16, 12, 13, 
2015/2/22, 23, 19, 18, 21, 
2015/2/23, 19, 23, 15, 21, 
2015/2/24, 6, 18, 21, 26, 
2015/2/25, 15, 22, 23, 23, 
2015/2/26, 28, 15, 26, 32, 
2015/2/27, 23, 22, 12, 12, 
2015/2/28, 16, 25, 11, 11, 
2015/3/1, 12, 30, 11, 17, 
2015/3/2, 4, 28, 15, 22, 
2015/3/3, 6, 28, 16, 22, 
2015/3/4, 10, 19, 17, 21, 
2015/3/5, 13, 23, 19, 20, 
2015/3/6, 18, 28, 17, 15, 
2015/3/7, 18, 25, 19, 14, 
2015/3/8, 19, 20, 28, 27, 
2015/3/9, 19, 19, 32, 33, 
2015/3/10, 32, 24, 15, 14, 
2015/3/11, 36, 21, 18, 18, 
2015/3/12, 18, 22, 12, 13, 
2015/3/13, 23, 24, 9, 8, 
2015/3/14, 29, 26, 7, 7, 
2015/3/15, 31, 19, 19, 25, 
2015/3/16, 25, 31, 15, 17, 
2015/3/17, 26, 23, 26, 27, 
2015/3/18, 30, 33, 26, 22, 
2015/3/19, 41, 34, 31, 27, 
2015/3/20, 44, 34, 19, 14, 
2015/3/21, 43, 18, 6, 7, 
2015/3/22, 40, 13, 13, 16, 
2015/3/23, 40, 26, 18, 21, 
2015/3/24, 28, 24, 22, 22, 
2015/3/25, 27, 8, 14, 16, 
2015/3/26, 38, 26, 13, 16, 
2015/3/27, 18, 35, 10, 9, 
2015/3/28, 12, 31, 3, 3, 
2015/3/29, 11, 31, 8, 12, 
2015/3/30, 4, 32, 7, 7, 
2015/3/31, 6, 33, 8, 11, 
2014/10/1, 27, 22, 15, 17, 
2014/10/2, 21, 25, 9, 8, 
2014/10/3, 20, 10, 9, 9, 
2014/10/4, 16, 17, 7, 8, 
2014/10/5, 20, 8, 14, 18, 
2014/10/6, 19, 18, 14, 17, 
2014/10/7, 16, 14, 16, 17, 
2014/10/8, 16, 26, 20, 27, 
2014/10/9, 15, 16, 20, 25, 
2014/10/10, 17, 15, 14, 14, 
2014/10/11, 23, 12, 12, 11, 
2014/10/12, 16, 6, 16, 19, 
2014/10/13, 16, 26, 15, 21, 
2014/10/14, 11, 15, 23, 25, 
2014/10/15, 8, 16, 17, 21, 
2014/10/16, 12, 14, 17, 19, 
2014/10/17, 9, 13, 13, 13, 
2014/10/18, 9, 24, 12, 12, 
2014/10/19, 10, 24, 14, 23, 
2014/10/20, 10, 23, 13, 22, 
2014/10/21, 13, 25, 8, 12, 
2014/10/22, 7, 21, 12, 14, 
2014/10/23, 7, 15, 13, 18, 
2014/10/24, 15, 8, 17, 18, 
2014/10/25, 15, 14, 10, 10, 
2014/10/26, 11, 12, 7, 11, 
2014/10/27, 11, 7, 13, 18, 
2014/10/28, 12, 11, 21, 27, 
2014/10/29, 16, 6, 23, 28, 
2014/10/30, 25, 4, 17, 19, 
2014/10/31, 23, 9, 16, 16, 
2014/11/1, 22, 18, 15, 16, 
2014/11/2, 16, 12, 21, 25, 
2014/11/3, 12, 26, 16, 21, 
2014/11/4, 10, 16, 16, 20, 
2014/11/5, 14, 11, 21, 29, 
2014/11/6, 14, 7, 16, 19, 
2014/11/7, 13, 21, 13, 14, 
2014/11/8, 11, 10, 7, 9, 
2014/11/9, 11, 4, 14, 18, 
2014/11/10, 19, 1, 14, 15, 
2014/11/11, 23, 5, 17, 20, 
2014/11/12, 19, 1, 15, 18, 
2014/11/13, 22, 2, 12, 14, 
2014/11/14, 18, 2, 11, 12, 
2014/11/15, 14, 24, 10, 10, 
2014/11/16, 11, 2, 16, 18, 
2014/11/17, 9, 10, 16, 20, 
2014/11/18, 16, 15, 13, 16, 
2014/11/19, 12, 5, 14, 16, 
2014/11/20, 23, 4, 12, 14, 
2014/11/21, 21, 1, 11, 12, 
2014/11/22, 20, 1, 8, 9, 
2014/11/23, 21, , 14, 19, 
2014/11/24, 17, 6, 9, 10, 
2014/11/25, 46, 8, 9, 11, 
2014/11/26, 26, , 10, 11, 
2014/11/27, 29, 1, 9, 10, 
2014/11/28, 26, 1, 7, 8, 
2014/11/29, 18, 2, 6, 7, 
2014/11/30, 11, 2, 8, 10, 
2014/12/1, 11, 2, 9, 11, 
2014/12/2, 12, 1, 9, 10, 
2014/12/3, 20, 1, 13, 16, 
2014/12/4, 18, , 16, 20, 
2014/12/5, 17, 1, 13, 14, 
2014/12/6, 13, 1, 10, 11, 
2014/12/7, 11, 8, 19, 24, 
2014/12/8, 14, 3, 21, 24, 
2014/12/9, 15, 7, 22, 25, 
2014/12/10, 20, 24, 11, 14, 
2014/12/11, 8, 24, 16, 22, 
2014/12/12, 6, 14, 24, 29, 
2014/12/13, 11, 13, 20, 21, 
2014/12/14, 13, 8, 25, 35, 
2014/12/15, 14, 5, 23, 29, 
2014/12/16, 21, 17, 16, 22, 
2014/12/17, 18, 18, 13, 19, 
2014/12/18, 6, 20, 10, 14, 
2014/12/19, 6, 26, 7, 9, 
2014/12/20, 5, 26, 7, 5, 
2014/12/21, 5, 25, 10, 15, 
2014/12/22, 7, 30, 24, 35, 
2014/12/23, 6, 26, 10, 8, 
2014/12/24, 9, 27, 5, 6, 
2014/12/25, 7, 22, 8, 10, 
2014/12/26, 8, 15, 13, 15, 
2014/12/27, 8, 17, 9, 9, 
2014/12/28, 11, , , , 
2014/8/13, 10, , , , 
2014/8/14, 7, , , , 
2014/8/15, 6, 20, 9, , 
2014/8/16, 5, 35, 5, , 
2014/8/17, 4, 33, 9, 11, 
2014/8/18, 6, 27, 11, 13, 
2014/8/19, 12, 20, 11, 13, 
2014/8/20, 11, 33, 10, 10, 
2014/8/21, 12, 33, 14, 12, 
2014/8/22, 10, 34, 10, 7, 
2014/8/23, 10, 36, 4, 4, 
2014/8/24, 8, 33, 14, 12, 
2014/8/25, 8, 26, 9, 11, 
2014/8/26, 8, 22, 8, 12, 
2014/8/27, 6, 27, 12, 11, 
2014/8/28, 7, 20, 14, 14, 
2014/8/29, 10, 29, 8, 8, 
2014/8/30, 15, 26, 7, 6, 
2014/8/31, 10, 21, 8, 11, 
2014/9/1, 8, 22, 11, 12, 
2014/9/2, 12, 17, 8, 9, 
2014/9/3, 11, 25, 8, 11, 
2014/9/4, 18, 18, 15, 14, 
2014/9/5, 33, 39, 14, 11, 
2014/9/6, 28, 42, 15, 14, 
2014/9/7, 19, 41, 18, 15, 
2014/9/8, 18, 29, 20, 18, 
2014/9/9, 24, 34, 15, 13, 
2014/9/10, 24, 24, 10, 10, 
2014/9/11, 21, 18, 11, 14, 
2014/9/12, 17, 17, 9, 11, 
2014/9/13, 6, 25, 6, 6, 
2014/9/14, 11, 20, 11, 14, 
2014/9/15, 15, 16, 16, 17, 
2014/9/16, 17, 17, 15, 15, 
2014/9/17, 18, 26, 20, 20, 
2014/9/18, 15, 23, 16, 21, 
2014/9/19, 15, 27, 13, 13, 
2014/9/20, 13, 27, 8, 7, 
2014/9/21, 9, 26, 8, 11, 
2014/9/22, 9, 23, 10, 14, 
2014/9/23, 10, 23, 15, 18, 
2014/9/24, 12, 18, 15, 19, 
2014/9/25, 16, 20, 15, 16, 
2014/9/26, 18, 19, 13, 11, 
2014/9/27, 14, 8, 10, 9, 
2014/9/28, 13, 9, 17, 21, 
2014/9/29, 15, 7, 22, 23, 
2014/9/30, 19, 15, 19, 21, 
2020/3/31, , 33, 10, , 
2019/12/31, , 7, 16, , 
2018/12/31, , 19, 7, , 
2018/1/18, , 26, 13, 19, 
2017/7/26, , 20, 11, 15, 
2017/9/9, , 10, 15, , 
2017/1/15, , 17, 17, 23, 
2016/8/17, , 34, 15, 20, 
2016/8/18, , 34, 13, 16, 
2016/8/19, , 38, 11, 11, 
2016/8/20, , 27, 6, 6, 
2016/8/21, , 30, 11, 12, 
2016/8/22, , 32, 14, 15, 
2016/6/11, , 32, 4, , 
2016/6/15, , 23, 10, 12, 
2014/12/31, , 7, 21, 23, 
