date, pm10, o3, no2, so2, co
2019/8/17, 18, 39, 31, , 
2019/8/18, 16, 31, 32, , 
2019/8/19, 12, 24, 26, , 
2019/8/20, 18, 29, 19, , 
2019/8/21, 9, 30, 17, , 
2019/8/22, 13, 32, 20, , 
2019/8/23, 25, 44, 27, , 
2019/8/24, 28, 42, 22, , 
2019/8/25, 18, 41, 29, , 
2019/8/26, 20, 46, 37, , 
2019/8/27, 22, 59, 38, , 
2019/8/28, 27, 36, 38, , 
2019/8/29, 19, 46, 23, , 
2019/8/30, 18, 51, 34, , 
2019/8/31, 23, 42, 25, , 
2019/9/1, 13, 22, 27, , 
2019/9/2, 16, 40, 37, , 
2019/9/3, 17, 38, 32, , 
2019/9/4, 23, 25, 33, , 
2019/9/5, 24, 18, 21, , 
2019/9/6, 13, 27, 28, , 
2019/9/7, 18, 20, 23, , 
2019/9/8, 13, 16, 31, , 
2019/9/9, 15, 27, 20, , 
2019/9/10, 16, 34, 35, , 
2019/9/11, 22, 35, 39, , 
2019/9/12, 20, 39, 34, , 
2019/9/13, 22, 31, 22, , 
2019/9/14, 22, 30, 28, , 
2019/9/15, 22, 35, 39, , 
2019/9/16, 23, 24, 33, , 
2019/9/17, 23, 26, 23, , 
2019/9/18, 14, 28, 24, , 
2019/9/19, 17, 26, 22, , 
2019/9/20, 19, 25, 18, , 
2019/9/21, 18, 9, 22, , 
2019/9/22, 26, 19, 32, , 
2019/9/23, 18, 23, 23, , 
2019/9/24, 14, 19, 30, , 
2019/9/25, 16, 15, 28, , 
2019/9/26, 18, 23, 30, , 
2019/9/27, 20, 26, 28, , 
2019/9/28, 14, 29, 26, , 
2019/9/29, 12, 28, 27, , 
2019/9/30, 15, 24, 36, , 
2019/4/1, 33, 42, 29, , 
2019/4/2, 29, 40, 29, , 
2019/4/3, 19, 33, 24, , 
2019/4/4, 18, 20, 22, , 
2019/4/5, 23, 40, 19, , 
2019/4/6, 27, 35, 21, , 
2019/4/7, 18, 30, 33, , 
2019/4/8, 23, 32, 26, , 
2019/4/9, 31, 24, 26, , 
2019/4/10, 44, 26, 21, , 
2019/4/11, 36, 34, 18, , 
2019/4/12, 26, 38, 15, , 
2019/4/13, 28, 36, 14, , 
2019/4/14, 29, 40, 15, , 
2019/4/15, 29, 37, 35, , 
2019/4/16, 28, 46, 29, , 
2019/4/17, 40, 42, 17, , 
2019/4/18, 19, 48, 13, , 
2019/4/19, 14, 50, 22, , 
2019/4/20, 20, 52, 22, , 
2019/4/21, 19, 51, 12, , 
2019/4/22, 21, 41, 16, , 
2019/4/23, 29, 36, 31, , 
2019/4/24, 15, 37, 21, , 
2019/4/25, 18, 34, 31, , 
2019/4/26, 15, 34, 25, , 
2019/4/27, 12, 36, 22, , 
2019/4/28, 10, 26, 32, , 
2019/4/29, 21, 30, 33, , 
2019/4/30, 22, 50, 27, , 
2019/5/1, 23, 47, 43, , 
2019/5/2, 20, 32, 34, , 
2019/5/3, 20, 30, 27, , 
2019/5/4, 14, 30, 19, , 
2019/5/5, 10, 31, 34, , 
2019/5/6, 17, 38, 24, , 
2019/5/7, 22, 32, 30, , 
2019/5/8, 19, 34, 30, , 
2019/5/9, 10, 32, 32, , 
2019/5/10, 16, 31, 25, , 
2019/5/11, 13, 30, 27, , 
2019/5/12, 15, 37, 22, , 
2019/5/13, 11, 37, 20, , 
2019/5/14, 13, 25, 23, , 
2019/5/15, 17, 20, 19, , 
2019/5/16, 18, 35, 16, , 
2019/5/17, 14, 43, 26, , 
2019/5/18, 15, 45, 25, , 
2019/5/19, 17, 30, 37, , 
2019/5/20, 23, 32, 29, , 
2019/5/21, 7, 27, 34, , 
2019/5/22, 21, 41, 32, , 
2019/5/23, 18, 51, 43, , 
2019/5/24, 21, 50, 41, , 
2019/5/25, 27, 47, 31, , 
2019/5/26, 15, 36, 37, , 
2019/5/27, 26, 29, 36, , 
2019/5/28, 14, 28, 27, , 
2019/5/29, 14, 35, 30, , 
2019/5/30, 14, 20, 31, , 
2019/5/31, 17, 32, 21, , 
2019/6/1, 16, 40, 18, , 
2019/6/2, 16, 46, 39, , 
2019/6/3, 23, 45, 26, , 
2019/6/4, 20, 44, 32, , 
2019/6/5, 26, 30, 34, , 
2019/6/6, 22, 37, 18, , 
2019/6/7, 17, 34, 25, , 
2019/6/8, 11, 41, 19, , 
2019/6/9, 17, 38, 20, , 
2019/6/10, 19, 32, 25, , 
2019/6/11, 18, 24, 24, , 
2019/6/12, 15, 48, 34, , 
2019/6/13, 15, 55, 30, , 
2019/6/14, 27, 44, 30, , 
2019/6/15, 25, 40, 22, , 
2019/6/16, 11, 47, 14, , 
2019/6/17, 16, 57, 41, , 
2019/6/18, 24, 56, 47, , 
2019/6/19, 17, 44, 24, , 
2019/6/20, 16, 37, 26, , 
2019/6/21, 15, 37, 16, , 
2019/6/22, 14, 37, 16, , 
2019/6/23, 12, 44, 14, , 
2019/6/24, 15, 57, 31, , 
2019/6/25, 21, 75, 48, , 
2019/6/26, 40, 85, 55, , 
2019/6/27, 46, 52, 39, , 
2019/6/28, 17, 56, 25, , 
2019/6/29, 24, 63, 43, , 
2019/6/30, 25, 44, 42, , 
2019/1/1, 62, 27, 23, , 
2019/1/2, 13, 19, 28, , 
2019/1/3, 31, 22, 29, , 
2019/1/4, 26, 18, 16, , 
2019/1/5, 14, 13, 21, , 
2019/1/6, 8, 16, 30, , 
2019/1/7, 9, 25, 18, , 
2019/1/8, 8, 26, 29, , 
2019/1/9, 9, 22, 31, , 
2019/1/10, 14, 21, 33, , 
2019/1/11, 15, 26, 19, , 
2019/1/12, 11, 23, 11, , 
2019/1/13, 5, 22, 29, , 
2019/1/14, 7, 22, 31, , 
2019/1/15, 14, 14, 42, , 
2019/1/16, 36, 23, 32, , 
2019/1/17, 29, 24, 32, , 
2019/1/18, 28, 15, 20, , 
2019/1/19, 29, 4, 29, , 
2019/1/20, 51, 4, 25, , 
2019/1/21, 51, 10, 27, , 
2019/1/22, 49, 9, 24, , 
2019/1/23, 50, 8, 31, , 
2019/1/24, 56, 17, 34, , 
2019/1/25, 51, 29, 24, , 
2019/1/26, 18, 23, 31, , 
2019/1/27, 15, 24, 20, , 
2019/1/28, 19, 20, 29, , 
2019/1/29, 27, 21, 33, , 
2019/1/30, 35, 17, 36, , 
2019/1/31, 34, 11, 31, , 
2019/2/1, 46, 13, 36, , 
2019/2/2, 30, 17, 23, , 
2019/2/3, 25, 16, 29, , 
2019/2/4, 22, 16, 33, , 
2019/2/5, 29, 7, 30, , 
2019/2/6, 32, 19, 46, , 
2019/2/7, 32, 24, 36, , 
2019/2/8, 16, 29, 25, , 
2019/2/9, 17, 35, 25, , 
2019/2/10, 16, 30, 28, , 
2019/2/11, 13, 23, 31, , 
2019/2/12, 31, 16, 36, , 
2019/2/13, 41, 14, 42, , 
2019/2/14, 38, 13, 36, , 
2019/2/15, 33, 23, 50, , 
2019/2/16, 49, 28, 40, , 
2019/2/17, 28, 14, 49, , 
2019/2/18, 49, 28, 44, , 
2019/2/19, 49, 19, 38, , 
2019/2/20, 57, 24, 41, , 
2019/2/21, 58, 16, 28, , 
2019/2/22, 41, 28, 11, , 
2019/2/23, 12, 21, 19, , 
2019/2/24, 15, 15, 34, , 
2019/2/25, 32, 20, 43, , 
2019/2/26, 44, 18, 43, , 
2019/2/27, 44, 32, 35, , 
2019/2/28, 42, 27, 27, , 
2019/3/1, 16, 24, 29, , 
2019/3/2, 28, 33, 21, , 
2019/3/3, 10, 34, 22, , 
2019/3/4, 12, 30, 21, , 
2019/3/5, 11, 22, 24, , 
2019/3/6, 14, 28, 33, , 
2019/3/7, 16, 29, 23, , 
2019/3/8, 12, 29, 14, , 
2019/3/9, 10, 34, 12, , 
2019/3/10, 8, 31, 26, , 
2019/3/11, 12, 30, 30, , 
2019/3/12, 18, 31, 25, , 
2019/3/13, 13, 28, 20, , 
2019/3/14, 9, 28, 22, , 
2019/3/15, 9, 30, 20, , 
2019/3/16, 8, 39, 23, , 
2019/3/17, 9, 29, 29, , 
2019/3/18, 15, 28, 33, , 
2019/3/19, 26, 32, 30, , 
2019/3/20, 28, 34, 28, , 
2019/3/21, 24, 30, 36, , 
2019/3/22, 36, 43, 42, , 
2019/3/23, 42, 49, 34, , 
2019/3/24, 45, 31, 28, , 
2019/3/25, 26, 30, 32, , 
2019/3/26, 15, 22, 32, , 
2019/3/27, 29, 30, 23, , 
2019/3/28, 19, 28, 17, , 
2019/3/29, 19, 37, 33, , 
2019/3/30, 28, 46, 26, , 
2019/3/31, 22, 35, 19, , 
2018/10/1, 47, 24, 34, , 
2018/10/2, 31, 23, 25, , 
2018/10/3, 15, 21, 25, , 
2018/10/4, 23, 13, 31, , 
2018/10/5, 21, 27, 37, , 
2018/10/6, 21, 23, 25, , 
2018/10/7, 19, 17, 24, , 
2018/10/8, 30, 13, 25, , 
2018/10/9, 44, 14, 19, , 
2018/10/10, 29, 22, 38, , 
2018/10/11, 20, 29, 41, , 
2018/10/12, 28, 25, 28, , 
2018/10/13, 28, 27, 24, , 
2018/10/14, 24, 20, 40, , 
2018/10/15, 31, 26, 47, , 
2018/10/16, 41, 26, 41, , 
2018/10/17, 39, 21, 43, , 
2018/10/18, 51, 22, 36, , 
2018/10/19, 57, 25, 33, , 
2018/10/20, 49, 29, 18, , 
2018/10/21, 23, 20, 28, , 
2018/10/22, 22, 28, 31, , 
2018/10/23, 31, 25, 23, , 
2018/10/24, 16, 12, 26, , 
2018/10/25, 14, 12, 32, , 
2018/10/26, 23, 22, 25, , 
2018/10/27, 20, 18, 14, , 
2018/10/28, 6, 7, 14, , 
2018/10/29, 15, 30, 20, , 
2018/10/30, 11, 7, 22, , 
2018/10/31, 16, 5, 29, , 
2018/11/1, 22, 4, 28, , 
2018/11/2, 30, 9, 18, , 
2018/11/3, 30, 8, 10, , 
2018/11/4, 21, 2, 25, , 
2018/11/5, 24, 14, 39, , 
2018/11/6, 19, 5, 29, , 
2018/11/7, 34, 8, 24, , 
2018/11/8, 29, 4, 22, , 
2018/11/9, 36, 5, 14, , 
2018/11/10, 21, 6, 17, , 
2018/11/11, 18, 5, 26, , 
2018/11/12, 26, 14, 35, , 
2018/11/13, 27, 11, 25, , 
2018/11/14, 28, 8, 18, , 
2018/11/15, 18, 12, 19, , 
2018/11/16, 26, 19, 14, , 
2018/11/17, 21, 18, 14, , 
2018/11/18, 21, 18, 14, , 
2018/11/19, 22, 12, 17, , 
2018/11/20, 21, 4, 17, , 
2018/11/21, 24, 5, 21, , 
2018/11/22, 25, 2, 16, , 
2018/11/23, 18, 5, 29, , 
2018/11/24, 21, 7, 16, , 
2018/11/25, 19, 2, 21, , 
2018/11/26, 11, , 26, , 
2018/11/27, 19, 3, 19, , 
2018/11/28, 22, 3, 21, , 
2018/11/29, 28, 15, 30, , 
2018/11/30, 42, 13, 30, , 
2018/12/1, 18, 22, 21, , 
2018/12/2, 11, 27, 21, , 
2018/12/3, 9, 27, 27, , 
2018/12/4, 14, 13, 19, , 
2018/12/5, 20, 13, 32, , 
2018/12/6, 15, 23, 29, , 
2018/12/7, 15, 29, 12, , 
2018/12/8, 9, 30, 12, , 
2018/12/9, 6, 26, 30, , 
2018/12/10, 11, 22, 30, , 
2018/12/11, 14, 13, 29, , 
2018/12/12, 22, 11, 14, , 
2018/12/13, 19, 12, 16, , 
2018/12/14, 22, 15, 14, , 
2018/12/15, 20, 4, 32, , 
2018/12/16, 23, 10, 36, , 
2018/12/17, 22, 10, 27, , 
2018/12/18, 19, 4, 37, , 
2018/12/19, 44, 20, 36, , 
2018/12/20, 27, 26, 26, , 
2018/12/21, 16, 25, 16, , 
2018/12/22, 11, 24, 18, , 
2018/12/23, 10, 22, 17, , 
2018/12/24, 7, 13, 19, , 
2018/12/25, 18, 8, 22, , 
2018/12/26, 24, 1, 31, , 
2018/12/27, 31, 7, 33, , 
2018/12/28, 34, 12, 25, , 
2018/12/29, 33, 16, 16, , 
2018/12/30, 15, , , , 
2018/7/1, 10, 44, 20, , 
2018/7/2, 15, 45, 47, , 
2018/7/3, 24, 44, 54, , 
2018/7/4, 26, 39, 47, , 
2018/7/5, 22, 31, 40, , 
2018/7/6, 21, 47, 37, , 
2018/7/7, 16, 47, 33, , 
2018/7/8, 21, 42, 42, , 
2018/7/9, 20, 32, 41, , 
2018/7/10, 26, 31, 37, , 
2018/7/11, 19, 42, 46, , 
2018/7/12, 34, 52, 57, , 
2018/7/13, 38, 54, 40, , 
2018/7/14, 34, 55, 29, , 
2018/7/15, 21, 50, 43, , 
2018/7/16, 12, 50, 50, , 
2018/7/17, 15, 54, 52, , 
2018/7/18, 27, 57, 46, , 
2018/7/19, 38, 74, 42, , 
2018/7/20, 56, 39, 39, , 
2018/7/21, 14, 33, 33, , 
2018/7/22, 14, 46, 42, , 
2018/7/23, 18, 61, 35, , 
2018/7/24, 17, 54, 56, , 
2018/7/25, 21, 49, 30, , 
2018/7/26, 16, 51, 27, , 
2018/7/27, 14, 56, 41, , 
2018/7/28, 16, 49, 20, , 
2018/7/29, 10, 59, 49, , 
2018/7/30, 26, 58, 48, , 
2018/7/31, 40, 78, 42, , 
2018/8/1, 48, 64, 41, , 
2018/8/2, 39, 62, 31, , 
2018/8/3, 31, 65, 33, , 
2018/8/4, 30, 74, 29, , 
2018/8/5, 26, 62, 25, , 
2018/8/6, 27, 51, 44, , 
2018/8/7, 22, 53, 44, , 
2018/8/8, 22, 59, 34, , 
2018/8/9, 18, 31, 30, , 
2018/8/10, 13, 39, 27, , 
2018/8/11, 13, 48, 21, , 
2018/8/12, 17, 40, 40, , 
2018/8/13, 21, 31, 33, , 
2018/8/14, 12, 40, 25, , 
2018/8/15, 15, 45, 24, , 
2018/8/16, 16, 52, 41, , 
2018/8/17, 22, 53, 32, , 
2018/8/18, 28, 66, 34, , 
2018/8/19, 23, 60, 49, , 
2018/8/20, 26, 55, 32, , 
2018/8/21, 27, 67, 43, , 
2018/8/22, 41, 63, 46, , 
2018/8/23, 24, 34, 34, , 
2018/8/24, 16, 24, 24, , 
2018/8/25, 14, 31, 20, , 
2018/8/26, 10, 32, 34, , 
2018/8/27, 14, 37, 26, , 
2018/8/28, 20, 44, 34, , 
2018/8/29, 24, 30, 35, , 
2018/8/30, 18, 24, 27, , 
2018/8/31, 24, 19, 20, , 
2018/9/1, 17, 19, 17, , 
2018/9/2, 14, 24, 29, , 
2018/9/3, 19, 21, 35, , 
2018/9/4, 28, 40, 25, , 
2018/9/5, 25, 44, 30, , 
2018/9/6, 31, 38, 39, , 
2018/9/7, 21, 35, 27, , 
2018/9/8, 16, 43, 36, , 
2018/9/9, 20, 39, 48, , 
2018/9/10, 24, 44, 49, , 
2018/9/11, 26, 52, 60, , 
2018/9/12, 42, 41, 44, , 
2018/9/13, 38, 27, 31, , 
2018/9/14, 21, 31, 31, , 
2018/9/15, 27, 37, 26, , 
2018/9/16, 25, 39, 39, , 
2018/9/17, 28, 39, 41, , 
2018/9/18, 29, 36, 35, , 
2018/9/19, 21, 40, 38, , 
2018/9/20, 27, 40, 44, , 
2018/9/21, 29, 29, 30, , 
2018/9/22, 18, 25, 18, , 
2018/9/23, 14, 25, 32, , 
2018/9/24, 14, 26, 24, , 
2018/9/25, 19, 17, 29, , 
2018/9/26, 20, 25, 36, , 
2018/9/27, 32, 43, 44, , 
2018/9/28, 31, 28, 15, , 
2018/9/29, 17, 28, 31, , 
2018/9/30, 34, 16, 36, , 
2018/4/1, 13, 39, 23, 1, 
2018/4/2, 8, 31, 39, 1, 
2018/4/3, 23, 35, 38, 1, 
2018/4/4, 27, 31, 32, 1, 
2018/4/5, 18, 33, 22, 1, 
2018/4/6, 19, 31, 23, 2, 
2018/4/7, 20, 38, 24, 1, 
2018/4/8, 24, 31, 45, 2, 
2018/4/9, 27, 32, 36, 1, 
2018/4/10, 35, 40, 22, 1, 
2018/4/11, 19, 36, 31, 1, 
2018/4/12, 14, 37, 43, 1, 
2018/4/13, 25, 45, 26, 1, 
2018/4/14, 19, 36, 31, 1, 
2018/4/15, 22, 22, 41, 1, 
2018/4/16, 27, 41, 34, 1, 
2018/4/17, 21, 43, 33, 1, 
2018/4/18, 27, 40, 26, 1, 
2018/4/19, 20, 41, 34, 1, 
2018/4/20, 25, 65, 52, 2, 
2018/4/21, 32, 60, 50, 1, 
2018/4/22, 32, 37, 45, 1, 
2018/4/23, 30, 38, 42, 1, 
2018/4/24, 26, 41, 42, 1, 
2018/4/25, 30, 25, 43, 1, 
2018/4/26, 22, 34, 27, 2, 
2018/4/27, 18, 46, 26, 1, 
2018/4/28, 20, 41, 22, 1, 
2018/4/29, 23, 40, 36, , 
2018/4/30, 17, 35, 24, 1, 
2018/5/1, 10, 28, 30, 2, 
2018/5/2, 18, 32, 35, 2, 
2018/5/3, 30, 30, 21, 1, 
2018/5/4, 27, 40, 17, 1, 
2018/5/5, 25, 49, 14, 1, 
2018/5/6, 17, 45, 20, 1, 
2018/5/7, 17, 47, 20, 2, 
2018/5/8, 20, 41, 38, 1, 
2018/5/9, 21, 48, 28, 1, 
2018/5/10, 16, 37, 26, 1, 
2018/5/11, 21, 54, 26, 1, 
2018/5/12, 21, 50, 29, 1, 
2018/5/13, 20, 39, 27, 1, 
2018/5/14, 24, 34, 33, 1, 
2018/5/15, 17, 27, 46, 1, 
2018/5/16, 19, 28, 43, 1, 
2018/5/17, 24, 42, 34, 1, 
2018/5/18, 35, 42, 26, 1, 
2018/5/19, 21, 40, 14, 1, 
2018/5/20, 15, 44, 18, 1, 
2018/5/21, 11, 43, 30, 1, 
2018/5/22, 18, 47, 32, 1, 
2018/5/23, 19, 38, 36, 1, 
2018/5/24, 25, 44, 34, , 
2018/5/25, 13, 48, 22, , 
2018/5/26, 16, 56, 28, , 
2018/5/27, 20, 46, 30, , 
2018/5/28, 22, 39, 42, , 
2018/5/29, 25, 44, 26, , 
2018/5/30, 23, 46, 25, , 
2018/5/31, 23, 40, 38, , 
2018/6/1, 16, 43, 30, , 
2018/6/2, 15, 47, 19, , 
2018/6/3, 12, 52, 25, , 
2018/6/4, 18, 61, 35, , 
2018/6/5, 21, 53, 31, , 
2018/6/6, 27, 43, 41, , 
2018/6/7, 25, 41, 28, , 
2018/6/8, 24, 45, 29, , 
2018/6/9, 18, 48, 34, , 
2018/6/10, 19, 38, 36, , 
2018/6/11, 25, 32, 36, , 
2018/6/12, 20, 23, 34, , 
2018/6/13, 16, 33, 27, , 
2018/6/14, 11, 45, 28, , 
2018/6/15, 13, 54, 31, , 
2018/6/16, 19, 37, 32, , 
2018/6/17, 23, 34, 39, , 
2018/6/18, 16, 33, 42, , 
2018/6/19, 18, 43, 29, , 
2018/6/20, 20, 43, 48, , 
2018/6/21, 27, 30, 33, , 
2018/6/22, 18, 35, 29, , 
2018/6/23, 17, 34, 22, , 
2018/6/24, 13, 27, 33, , 
2018/6/25, 15, 31, 39, , 
2018/6/26, 17, 35, 29, , 
2018/6/27, 20, 25, 38, , 
2018/6/28, 24, 33, 37, , 
2018/6/29, 30, 53, 23, , 
2018/6/30, 19, 41, 11, , 
2018/1/1, 50, 28, 25, 24, 
2018/1/2, 15, 28, 24, 19, 
2018/1/3, 10, 28, 25, 20, 
2018/1/4, 7, 27, 35, 36, 
2018/1/5, 8, 19, 26, 20, 
2018/1/6, 12, 9, 17, 4, 
2018/1/7, 17, 10, 12, 11, 
2018/1/8, 19, 12, 29, 24, 
2018/1/9, 12, 6, 37, 30, 
2018/1/10, 22, 3, 28, 23, 
2018/1/11, 37, 13, 19, 18, 
2018/1/12, 31, 12, 13, 11, 
2018/1/13, 23, 10, 16, 13, 
2018/1/14, 15, 5, 27, 23, 
2018/1/15, 15, 26, 27, 25, 
2018/1/16, 15, 28, 31, 29, 
2018/1/17, 7, 28, 18, 18, 
2018/1/18, 8, 27, 37, 37, 
2018/1/19, 8, 26, 28, 24, 
2018/1/20, 11, 21, 30, 21, 
2018/1/21, 8, 14, 36, 33, 
2018/1/22, 10, 17, 42, 33, 
2018/1/23, 14, 13, 41, 36, 
2018/1/24, 18, 12, 50, 35, 
2018/1/25, 31, 5, 40, 30, 
2018/1/26, 40, 1, 26, 18, 
2018/1/27, 50, 21, 27, 17, 
2018/1/28, 32, 19, 34, 32, 
2018/1/29, 13, 19, 30, 28, 
2018/1/30, 18, 19, 40, 32, 
2018/1/31, 26, 23, 40, 35, 
2018/2/1, 17, 21, 40, 40, 
2018/2/2, 15, 17, 35, 16, 
2018/2/3, 20, 20, 28, 2, 
2018/2/4, 20, 16, 18, 10, 
2018/2/5, 18, 16, 20, 18, 
2018/2/6, 23, 5, 29, 28, 
2018/2/7, 37, 5, 34, 29, 
2018/2/8, 50, 7, 31, 26, 
2018/2/9, 50, 15, 35, 24, 
2018/2/10, 48, 20, 31, 2, 
2018/2/11, 40, 23, 36, 11, 
2018/2/12, 18, 25, 26, 21, 
2018/2/13, 26, 19, 32, 28, 
2018/2/14, 34, 13, 39, 31, 
2018/2/15, 38, 13, 48, 35, 
2018/2/16, 22, 12, 25, 20, 
2018/2/17, 19, 21, 21, 17, 
2018/2/18, 20, 17, 32, 30, 
2018/2/19, 21, 10, 30, 22, 
2018/2/20, 27, , , , 
2018/2/25, 17, , , , 
2018/2/26, 27, , , , 
2018/2/27, 44, 27, 17, 2, 
2018/2/28, 44, 31, 22, 3, 
2018/3/1, 45, 32, 35, 2, 
2018/3/2, 59, 21, 35, 2, 
2018/3/3, 60, 32, 26, 1, 
2018/3/4, 41, 24, 34, 2, 
2018/3/5, 42, 19, 37, 3, 
2018/3/6, 69, 26, 35, 2, 
2018/3/7, 21, 30, 42, 2, 
2018/3/8, 25, 29, 47, 2, 
2018/3/9, 32, 26, 44, 2, 
2018/3/10, 34, 20, 31, 2, 
2018/3/11, 22, 27, 32, 1, 
2018/3/12, 19, 31, 25, 1, 
2018/3/13, 14, 24, 32, 2, 
2018/3/14, 20, 19, 21, 2, 
2018/3/15, 21, 29, 44, 1, 
2018/3/16, 20, 13, 25, 2, 
2018/3/17, 30, 29, 13, 1, 
2018/3/18, 22, 28, 25, 2, 
2018/3/19, 34, 31, 42, 2, 
2018/3/20, 43, 24, 40, 2, 
2018/3/21, 39, 26, 43, 2, 
2018/3/22, 35, 22, 41, 2, 
2018/3/23, 34, 30, 23, 1, 
2018/3/24, 24, 39, 39, 1, 
2018/3/25, 26, 22, 48, 2, 
2018/3/26, 51, 29, 37, 2, 
2018/3/27, 42, 28, 35, 1, 
2018/3/28, 14, 33, 39, 1, 
2018/3/29, 16, 34, 20, 1, 
2018/3/30, 12, 31, 29, 1, 
2018/3/31, 15, 32, 19, 1, 
2017/10/1, 20, 18, 32, 28, 
2017/10/2, 12, 25, 28, 28, 
2017/10/3, 8, 20, 39, 35, 
2017/10/4, 13, 30, 36, 38, 
2017/10/5, 18, 21, 36, 40, 
2017/10/6, 17, 22, 31, 33, 
2017/10/7, 15, 28, 25, 23, 
2017/10/8, 10, 16, 34, 40, 
2017/10/9, 11, 19, 38, 40, 
2017/10/10, 16, 21, 42, 34, 
2017/10/11, 18, 21, 41, 37, 
2017/10/12, 22, 22, 46, 32, 
2017/10/13, 25, 21, 30, 22, 
2017/10/14, 23, 16, 30, 23, 
2017/10/15, 24, 19, 46, 35, 
2017/10/16, 21, 13, 48, 34, 
2017/10/17, 29, 17, 46, 32, 
2017/10/18, 33, 14, 35, 28, 
2017/10/19, 35, 29, 49, 37, 
2017/10/20, 30, 24, 41, 37, 
2017/10/21, 26, 26, 27, 23, 
2017/10/22, 20, 20, 36, 39, 
2017/10/23, 12, 20, 38, 36, 
2017/10/24, 15, 14, 40, 40, 
2017/10/25, 19, 11, 36, 31, 
2017/10/26, 28, 18, 36, 32, 
2017/10/27, 24, 23, 26, 24, 
2017/10/28, 18, 28, 18, 20, 
2017/10/29, 12, 20, 34, 33, 
2017/10/30, 14, 22, 30, 25, 
2017/10/31, 19, 11, 30, 20, 
2017/11/1, 17, 23, 40, 37, 
2017/11/2, 18, 20, 31, 31, 
2017/11/3, 27, 16, 38, 28, 
2017/11/4, 22, 18, 29, 23, 
2017/11/5, 18, 18, 29, 33, 
2017/11/6, 15, 13, 19, 23, 
2017/11/7, 17, 6, 31, 35, 
2017/11/8, 19, 2, 29, 26, 
2017/11/9, 23, 12, 29, 27, 
2017/11/10, 24, 22, 25, 24, 
2017/11/11, 14, 25, 20, 18, 
2017/11/12, 7, 21, 36, 31, 
2017/11/13, 8, 4, 31, 25, 
2017/11/14, 21, 8, 20, 21, 
2017/11/15, 27, 9, 29, 33, 
2017/11/16, 26, 7, 29, 28, 
2017/11/17, 34, 13, 29, 25, 
2017/11/18, 34, 23, 22, 20, 
2017/11/19, 17, 23, 36, 32, 
2017/11/20, 13, 25, 30, 31, 
2017/11/21, 12, 18, 42, 5, 
2017/11/22, 19, 11, 50, 31, 
2017/11/23, 24, 12, 45, 35, 
2017/11/24, 22, 20, 32, 25, 
2017/11/25, 23, 20, 24, 19, 
2017/11/26, 12, 23, 31, 37, 
2017/11/27, 11, 25, 39, 37, 
2017/11/28, 16, 20, 38, 31, 
2017/11/29, 22, 13, 35, 37, 
2017/11/30, 21, 11, 34, 28, 
2017/12/1, 17, 15, 18, 15, 
2017/12/2, 28, 18, 26, 22, 
2017/12/3, 20, 20, 32, 33, 
2017/12/4, 19, 17, 39, 33, 
2017/12/5, 18, 18, 37, 34, 
2017/12/6, 27, 13, 42, 34, 
2017/12/7, 29, 22, 38, 35, 
2017/12/8, 18, 23, 30, 25, 
2017/12/9, 15, 26, 25, 18, 
2017/12/10, 18, 9, 40, 37, 
2017/12/11, 15, 25, 36, 33, 
2017/12/12, 19, 16, 40, 31, 
2017/12/13, 16, 27, 33, 34, 
2017/12/14, 17, 26, 40, 33, 
2017/12/15, 14, 16, 36, 29, 
2017/12/16, 19, 16, 29, 24, 
2017/12/17, 18, 16, 36, 31, 
2017/12/18, 17, 6, 38, 32, 
2017/12/19, 41, 7, 35, 30, 
2017/12/20, 36, 11, 38, 37, 
2017/12/21, 25, 10, 34, 30, 
2017/12/22, 19, 12, 23, 20, 
2017/12/23, 12, 15, 20, 17, 
2017/12/24, 13, 9, 22, 18, 
2017/12/25, 17, 18, 38, 27, 
2017/12/26, 17, 7, 34, 29, 
2017/12/27, 16, 18, 28, 27, 
2017/12/28, 15, 19, 32, 32, 
2017/12/29, 8, 27, 26, 23, 
2017/12/30, 9, 4, 36, 2, 
2017/12/31, 12, 31, 20, 15, 
2017/7/1, 17, 24, 28, 26, 
2017/7/2, 12, 31, 42, 37, 
2017/7/3, 17, 34, 40, 34, 
2017/7/4, 25, 43, 60, 39, 
2017/7/5, 34, 48, 66, 39, 
2017/7/6, 40, 46, 54, 33, 
2017/7/7, 35, 43, 42, 32, 
2017/7/8, 27, 35, 23, 16, 
2017/7/9, 24, 34, 39, 41, 
2017/7/10, 19, 32, 38, 29, 
2017/7/11, 17, 27, 37, 36, 
2017/7/12, 18, 35, 37, 40, 
2017/7/13, 16, 31, 45, 32, 
2017/7/14, 19, 27, 31, 25, 
2017/7/15, 20, 38, 36, 25, 
2017/7/16, 12, 42, 37, 24, 
2017/7/17, 15, 46, 35, 22, 
2017/7/18, 21, 49, 58, 36, 
2017/7/19, 19, 39, 53, 38, 
2017/7/20, 25, 42, 21, 20, 
2017/7/21, 21, 47, 43, 33, 
2017/7/22, 15, 28, 34, 25, 
2017/7/23, 17, 25, 33, 29, 
2017/7/24, 16, 21, 34, 25, 
2017/7/25, 14, 25, 35, 39, 
2017/7/26, 15, 20, 40, 37, 
2017/7/27, 19, 24, 40, 34, 
2017/7/28, 24, 34, 35, 31, 
2017/7/29, 22, 35, 31, 26, 
2017/7/30, 17, 36, 32, 37, 
2017/7/31, 18, 52, 36, 33, 
